4, 0.5, 0.01, 0.503
4, 0.5, 0.03, 0.541
4, 0.5, 0.05, 0.571
4, 0.5, 0.07, 0.561
4, 0.5, 0.09000000000000001, 0.536
4, 0.5, 0.11000000000000001, 0.551
4, 0.5, 0.13, 0.544
4, 0.5, 0.15, 0.561
4, 0.5, 0.16999999999999998, 0.557
4, 0.5, 0.18999999999999997, 0.579
4, 0.6, 0, 0.033
4, 0.6, 0.02, 0.568
4, 0.6, 0.04, 0.569
4, 0.6, 0.06, 0.59
4, 0.6, 0.08, 0.573
4, 0.6, 0.1, 0.587
4, 0.6, 0.12000000000000001, 0.577
4, 0.6, 0.14, 0.578
4, 0.6, 0.16, 0.548
4, 0.6, 0.18, 0.56
4, 0.6, 0.19999999999999998, 0.496
4, 0.7, 0, 0.033
4, 0.7, 0.02, 0.617
4, 0.7, 0.04, 0.568
4, 0.7, 0.06, 0.571
4, 0.7, 0.08, 0.566
4, 0.7, 0.1, 0.583
4, 0.7, 0.12000000000000001, 0.537
4, 0.7, 0.14, 0.537
4, 0.7, 0.16, 0.547
4, 0.7, 0.18, 0.57
4, 0.7, 0.19999999999999998, 0.498
4, 0.7999999999999999, 0, 0.015
4, 0.7999999999999999, 0.02, 0.589
4, 0.7999999999999999, 0.04, 0.654
4, 0.7999999999999999, 0.06, 0.576
4, 0.7999999999999999, 0.08, 0.55
4, 0.7999999999999999, 0.1, 0.58
4, 0.7999999999999999, 0.12000000000000001, 0.528
4, 0.7999999999999999, 0.14, 0.585
4, 0.7999999999999999, 0.16, 0.527
4, 0.7999999999999999, 0.18, 0.536
4, 0.7999999999999999, 0.19999999999999998, 0.529
4, 0.8999999999999999, 0, 0.032
4, 0.8999999999999999, 0.02, 0.594
4, 0.8999999999999999, 0.04, 0.566
4, 0.8999999999999999, 0.06, 0.579
4, 0.8999999999999999, 0.08, 0.58
4, 0.8999999999999999, 0.1, 0.646
4, 0.8999999999999999, 0.12000000000000001, 0.537
4, 0.8999999999999999, 0.14, 0.582
4, 0.8999999999999999, 0.16, 0.55
4, 0.8999999999999999, 0.18, 0.537
4, 0.8999999999999999, 0.19999999999999998, 0.545
4, 0.9999999999999999, 0, 0.012
4, 0.9999999999999999, 0.02, 0.562
4, 0.9999999999999999, 0.04, 0.583
4, 0.9999999999999999, 0.06, 0.546
4, 0.9999999999999999, 0.08, 0.585
4, 0.9999999999999999, 0.1, 0.552
4, 0.9999999999999999, 0.12000000000000001, 0.55
4, 0.9999999999999999, 0.14, 0.59
4, 0.9999999999999999, 0.16, 0.56
4, 0.9999999999999999, 0.18, 0.563
4, 0.9999999999999999, 0.19999999999999998, 0.583
8, 0, 0, 0.041
8, 0, 0.02, 0.017
8, 0, 0.04, 0.021
8, 0, 0.06, 0.04
8, 0, 0.08, 0.035
8, 0, 0.1, 0.026
8, 0, 0.12000000000000001, 0.032
8, 0, 0.14, 0.025
8, 0, 0.16, 0.049
8, 0, 0.18, 0.052
8, 0, 0.19999999999999998, 0.019
8, 0.1, 0, 0.024
8, 0.1, 0.02, 0.564
8, 0.1, 0.04, 0.497
8, 0.1, 0.06, 0.577
